neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,reportMonth,reportYear
8610,East Harriet,Arson,0,8,2018
8611,East Harriet,Auto Theft,1,8,2018
8612,East Harriet,Burglary,2,8,2018
8613,East Harriet,Homicide,0,8,2018
8614,East Harriet,Larceny,8,8,2018
8615,East Harriet,Rape,1,8,2018
8616,East Harriet,Robbery,1,8,2018
8617,East Isles,Aggravated Assault,1,8,2018
8618,East Isles,Arson,0,8,2018
8619,East Isles,Auto Theft,0,8,2018
8620,East Isles,Burglary,3,8,2018
8621,East Isles,Homicide,0,8,2018
8622,East Isles,Larceny,13,8,2018
8623,East Isles,Rape,0,8,2018
8624,East Isles,Robbery,0,8,2018
8625,East Phillips,Aggravated Assault,6,8,2018
8626,East Phillips,Arson,0,8,2018
8627,East Phillips,Auto Theft,7,8,2018
8628,East Phillips,Burglary,7,8,2018
8629,East Phillips,Homicide,0,8,2018
8630,East Phillips,Larceny,19,8,2018
8631,East Phillips,Rape,1,8,2018
8632,East Phillips,Robbery,5,8,2018
8633,Ecco,Aggravated Assault,0,8,2018
8634,Ecco,Arson,0,8,2018
8635,Ecco,Auto Theft,2,8,2018
8636,Ecco,Burglary,6,8,2018
8637,Ecco,Homicide,0,8,2018
8638,Ecco,Larceny,19,8,2018
8639,Ecco,Rape,0,8,2018
8640,Ecco,Robbery,0,8,2018
8641,Elliot Park,Aggravated Assault,2,8,2018
8642,Elliot Park,Arson,1,8,2018
8643,Elliot Park,Auto Theft,3,8,2018
8644,Elliot Park,Burglary,2,8,2018
8645,Elliot Park,Homicide,0,8,2018
8646,Elliot Park,Larceny,31,8,2018
8647,Elliot Park,Rape,0,8,2018
8648,Elliot Park,Robbery,5,8,2018
8649,Ericsson,Aggravated Assault,0,8,2018
8650,Ericsson,Arson,0,8,2018
8651,Ericsson,Auto Theft,0,8,2018
8652,Ericsson,Burglary,6,8,2018
8653,Ericsson,Homicide,0,8,2018
8654,Ericsson,Larceny,8,8,2018
8655,Ericsson,Rape,1,8,2018
8656,Ericsson,Robbery,0,8,2018
8657,Field,Aggravated Assault,1,8,2018
8658,Field,Arson,0,8,2018
8659,Field,Auto Theft,1,8,2018
8660,Field,Burglary,3,8,2018
8661,Field,Homicide,0,8,2018
8662,Field,Larceny,2,8,2018
8663,Field,Rape,0,8,2018
8664,Field,Robbery,0,8,2018
8665,Folwell,Aggravated Assault,5,8,2018
8666,Folwell,Arson,0,8,2018
8667,Folwell,Auto Theft,0,8,2018
8668,Folwell,Burglary,6,8,2018
8669,Folwell,Homicide,0,8,2018
8670,Folwell,Larceny,6,8,2018
8671,Folwell,Rape,1,8,2018
8672,Folwell,Robbery,3,8,2018
8673,Fulton,Aggravated Assault,0,8,2018
8674,Fulton,Arson,0,8,2018
8675,Fulton,Auto Theft,0,8,2018
8676,Fulton,Burglary,1,8,2018
8677,Fulton,Homicide,0,8,2018
8678,Fulton,Larceny,6,8,2018
8679,Fulton,Rape,0,8,2018
8680,Fulton,Robbery,1,8,2018
8681,Hale,Aggravated Assault,0,8,2018
8682,Hale,Arson,0,8,2018
8683,Hale,Auto Theft,2,8,2018
8684,Hale,Burglary,0,8,2018
8685,Hale,Homicide,0,8,2018
8686,Hale,Larceny,1,8,2018
8687,Hale,Rape,0,8,2018
8688,Hale,Robbery,0,8,2018
8689,Harrison,Aggravated Assault,2,8,2018
8690,Harrison,Arson,0,8,2018
8691,Harrison,Auto Theft,1,8,2018
8692,Harrison,Burglary,3,8,2018
8693,Harrison,Homicide,0,8,2018
8694,Harrison,Larceny,7,8,2018
8695,Harrison,Rape,1,8,2018
8696,Harrison,Robbery,1,8,2018
8697,Hawthorne,Aggravated Assault,10,8,2018
8698,Hawthorne,Arson,0,8,2018
8699,Hawthorne,Auto Theft,6,8,2018
8700,Hawthorne,Burglary,2,8,2018
8701,Hawthorne,Homicide,0,8,2018
8702,Hawthorne,Larceny,16,8,2018
8703,Hawthorne,Rape,3,8,2018
8704,Hawthorne,Robbery,10,8,2018
8705,Hiawatha,Aggravated Assault,2,8,2018
8706,Hiawatha,Arson,0,8,2018
8707,Hiawatha,Auto Theft,3,8,2018
8708,Hiawatha,Burglary,3,8,2018
8709,Hiawatha,Homicide,0,8,2018
8710,Hiawatha,Larceny,20,8,2018
8711,Hiawatha,Rape,1,8,2018
8712,Hiawatha,Robbery,1,8,2018
8713,Holland,Aggravated Assault,1,8,2018
8714,Holland,Arson,0,8,2018
8715,Holland,Auto Theft,4,8,2018
8716,Holland,Burglary,3,8,2018
8717,Holland,Homicide,0,8,2018
8718,Holland,Larceny,12,8,2018
8719,Holland,Rape,1,8,2018
8720,Holland,Robbery,3,8,2018
8721,Howe,Aggravated Assault,3,8,2018
8722,Howe,Arson,0,8,2018
8723,Howe,Auto Theft,1,8,2018
8724,Howe,Burglary,6,8,2018
8725,Howe,Homicide,0,8,2018
8726,Howe,Larceny,7,8,2018
8727,Howe,Rape,0,8,2018
8728,Howe,Robbery,1,8,2018
8729,Humboldt Industrial Area,Aggravated Assault,0,8,2018
8730,Humboldt Industrial Area,Arson,0,8,2018
8731,Humboldt Industrial Area,Auto Theft,0,8,2018
8732,Humboldt Industrial Area,Burglary,0,8,2018
8733,Humboldt Industrial Area,Homicide,0,8,2018
8734,Humboldt Industrial Area,Larceny,0,8,2018
8735,Humboldt Industrial Area,Rape,0,8,2018
8736,Humboldt Industrial Area,Robbery,0,8,2018
8737,Jordan,Aggravated Assault,9,8,2018
8738,Jordan,Arson,1,8,2018
8739,Jordan,Auto Theft,4,8,2018
8740,Jordan,Burglary,6,8,2018
8741,Jordan,Homicide,0,8,2018
8742,Jordan,Larceny,20,8,2018
8743,Jordan,Rape,2,8,2018
8744,Jordan,Robbery,4,8,2018
8745,Keewaydin,Aggravated Assault,1,8,2018
8746,Keewaydin,Arson,0,8,2018
8747,Keewaydin,Auto Theft,0,8,2018
8748,Keewaydin,Burglary,1,8,2018
8749,Keewaydin,Homicide,0,8,2018
8750,Keewaydin,Larceny,3,8,2018
8751,Keewaydin,Rape,0,8,2018
8752,Keewaydin,Robbery,1,8,2018
8753,Kenny,Aggravated Assault,0,8,2018
8754,Kenny,Arson,0,8,2018
8755,Kenny,Auto Theft,1,8,2018
8756,Kenny,Burglary,2,8,2018
8757,Kenny,Homicide,0,8,2018
8758,Kenny,Larceny,2,8,2018
8759,Kenny,Rape,0,8,2018
8760,Kenny,Robbery,0,8,2018
8761,Kenwood,Aggravated Assault,0,8,2018
8762,Kenwood,Arson,0,8,2018
8763,Kenwood,Auto Theft,0,8,2018
8764,Kenwood,Burglary,0,8,2018
8765,Kenwood,Homicide,0,8,2018
8766,Kenwood,Larceny,7,8,2018
8767,Kenwood,Rape,1,8,2018
8768,Kenwood,Robbery,0,8,2018
8769,King Field,Aggravated Assault,0,8,2018
8770,King Field,Arson,0,8,2018
8771,King Field,Auto Theft,2,8,2018
8772,King Field,Burglary,6,8,2018
8773,King Field,Homicide,0,8,2018
8774,King Field,Larceny,9,8,2018
8775,King Field,Rape,0,8,2018
8776,King Field,Robbery,0,8,2018
8777,Lind - Bohanon,Aggravated Assault,1,8,2018
8778,Lind - Bohanon,Arson,0,8,2018
8779,Lind - Bohanon,Auto Theft,5,8,2018
8780,Lind - Bohanon,Burglary,4,8,2018
8781,Lind - Bohanon,Homicide,0,8,2018
8782,Lind - Bohanon,Larceny,7,8,2018
8783,Lind - Bohanon,Rape,1,8,2018
8784,Lind - Bohanon,Robbery,0,8,2018
8785,Linden Hills,Aggravated Assault,0,8,2018
8786,Linden Hills,Arson,1,8,2018
8787,Linden Hills,Auto Theft,0,8,2018
8788,Linden Hills,Burglary,4,8,2018
8789,Linden Hills,Homicide,0,8,2018
8790,Linden Hills,Larceny,4,8,2018
8791,Linden Hills,Rape,0,8,2018
8792,Linden Hills,Robbery,0,8,2018
8793,Logan Park,Aggravated Assault,0,8,2018
8794,Logan Park,Arson,0,8,2018
8795,Logan Park,Auto Theft,0,8,2018
8796,Logan Park,Burglary,1,8,2018
8797,Logan Park,Homicide,0,8,2018
8798,Logan Park,Larceny,4,8,2018
8799,Logan Park,Rape,0,8,2018
8800,Logan Park,Robbery,0,8,2018
8801,Longfellow,Aggravated Assault,1,8,2018
8802,Longfellow,Arson,0,8,2018
8803,Longfellow,Auto Theft,4,8,2018
8804,Longfellow,Burglary,12,8,2018
8805,Longfellow,Homicide,0,8,2018
8806,Longfellow,Larceny,55,8,2018
8807,Longfellow,Rape,0,8,2018
8808,Longfellow,Robbery,1,8,2018
8809,Loring Park,Aggravated Assault,7,8,2018
8810,Loring Park,Arson,0,8,2018
8811,Loring Park,Auto Theft,3,8,2018
8812,Loring Park,Burglary,6,8,2018
8813,Loring Park,Homicide,0,8,2018
8814,Loring Park,Larceny,24,8,2018
8815,Loring Park,Rape,3,8,2018
8816,Loring Park,Robbery,2,8,2018
8817,Lowry Hill,Aggravated Assault,0,8,2018
8818,Lowry Hill,Arson,0,8,2018
8819,Lowry Hill,Auto Theft,2,8,2018
8820,Lowry Hill,Burglary,1,8,2018
8821,Lowry Hill,Homicide,0,8,2018
8822,Lowry Hill,Larceny,14,8,2018
8823,Lowry Hill,Rape,0,8,2018
8824,Lowry Hill,Robbery,1,8,2018
8825,Lowry Hill East,Aggravated Assault,3,8,2018
8826,Lowry Hill East,Arson,0,8,2018
8827,Lowry Hill East,Auto Theft,1,8,2018
8828,Lowry Hill East,Burglary,5,8,2018
8829,Lowry Hill East,Homicide,0,8,2018
8830,Lowry Hill East,Larceny,49,8,2018
8831,Lowry Hill East,Rape,1,8,2018
8832,Lowry Hill East,Robbery,2,8,2018
8833,Lyndale,Aggravated Assault,1,8,2018
8834,Lyndale,Arson,0,8,2018
8835,Lyndale,Auto Theft,4,8,2018
8836,Lyndale,Burglary,4,8,2018
8837,Lyndale,Homicide,0,8,2018
8838,Lyndale,Larceny,19,8,2018
8839,Lyndale,Rape,0,8,2018
8840,Lyndale,Robbery,2,8,2018
8841,Lynnhurst,Aggravated Assault,0,8,2018
8842,Lynnhurst,Arson,0,8,2018
8843,Lynnhurst,Auto Theft,1,8,2018
8844,Lynnhurst,Burglary,4,8,2018
8845,Lynnhurst,Homicide,0,8,2018
8846,Lynnhurst,Larceny,12,8,2018
8847,Lynnhurst,Rape,0,8,2018
8848,Lynnhurst,Robbery,0,8,2018
8849,Marcy Holmes,Aggravated Assault,1,8,2018
8850,Marcy Holmes,Arson,0,8,2018
8851,Marcy Holmes,Auto Theft,5,8,2018
8852,Marcy Holmes,Burglary,6,8,2018
8853,Marcy Holmes,Homicide,0,8,2018
8854,Marcy Holmes,Larceny,35,8,2018
8855,Marcy Holmes,Rape,2,8,2018
8856,Marcy Holmes,Robbery,3,8,2018
8857,Marshall Terrace,Aggravated Assault,0,8,2018
8858,Marshall Terrace,Arson,0,8,2018
8859,Marshall Terrace,Auto Theft,0,8,2018
8860,Marshall Terrace,Burglary,1,8,2018
8861,Marshall Terrace,Homicide,0,8,2018
8862,Marshall Terrace,Larceny,4,8,2018
8863,Marshall Terrace,Rape,0,8,2018
8864,Marshall Terrace,Robbery,0,8,2018
8865,McKinley,Aggravated Assault,4,8,2018
8866,McKinley,Arson,0,8,2018
8867,McKinley,Auto Theft,2,8,2018
8868,McKinley,Burglary,2,8,2018
8869,McKinley,Homicide,0,8,2018
8870,McKinley,Larceny,4,8,2018
8871,McKinley,Rape,0,8,2018
8872,McKinley,Robbery,3,8,2018
8873,Mid - City Industrial,Aggravated Assault,0,8,2018
8874,Mid - City Industrial,Arson,0,8,2018
8875,Mid - City Industrial,Auto Theft,0,8,2018
8876,Mid - City Industrial,Burglary,1,8,2018
8877,Mid - City Industrial,Homicide,0,8,2018
8878,Mid - City Industrial,Larceny,5,8,2018
8879,Mid - City Industrial,Rape,0,8,2018
8880,Mid - City Industrial,Robbery,0,8,2018
8881,Midtown Phillips,Aggravated Assault,2,8,2018
8882,Midtown Phillips,Arson,0,8,2018
8883,Midtown Phillips,Auto Theft,1,8,2018
8884,Midtown Phillips,Burglary,2,8,2018
8885,Midtown Phillips,Homicide,0,8,2018
8886,Midtown Phillips,Larceny,14,8,2018
8887,Midtown Phillips,Rape,0,8,2018
8888,Midtown Phillips,Robbery,0,8,2018
8889,Minnehaha,Aggravated Assault,0,8,2018
8890,Minnehaha,Arson,0,8,2018
8891,Minnehaha,Auto Theft,2,8,2018
8892,Minnehaha,Burglary,2,8,2018
8893,Minnehaha,Homicide,0,8,2018
8894,Minnehaha,Larceny,6,8,2018
8895,Minnehaha,Rape,0,8,2018
8896,Minnehaha,Robbery,1,8,2018
8897,Morris Park,Aggravated Assault,0,8,2018
8898,Morris Park,Arson,0,8,2018
8899,Morris Park,Auto Theft,0,8,2018
8900,Morris Park,Burglary,0,8,2018
8901,Morris Park,Homicide,0,8,2018
8902,Morris Park,Larceny,1,8,2018
8903,Morris Park,Rape,0,8,2018
8904,Morris Park,Robbery,0,8,2018
8905,Near - North,Aggravated Assault,6,8,2018
8906,Near - North,Arson,0,8,2018
8907,Near - North,Auto Theft,4,8,2018
8908,Near - North,Burglary,3,8,2018
8909,Near - North,Homicide,1,8,2018
8910,Near - North,Larceny,21,8,2018
8911,Near - North,Rape,2,8,2018
8912,Near - North,Robbery,5,8,2018
8913,Nicollet Island - East Bank,Aggravated Assault,0,8,2018
8914,Nicollet Island - East Bank,Arson,0,8,2018
8915,Nicollet Island - East Bank,Auto Theft,0,8,2018
8916,Nicollet Island - East Bank,Burglary,1,8,2018
8917,Nicollet Island - East Bank,Homicide,0,8,2018
8918,Nicollet Island - East Bank,Larceny,4,8,2018
8919,Nicollet Island - East Bank,Rape,0,8,2018
8920,Nicollet Island - East Bank,Robbery,0,8,2018
8921,North Loop,Aggravated Assault,3,8,2018
8922,North Loop,Arson,0,8,2018
8923,North Loop,Auto Theft,3,8,2018
8924,North Loop,Burglary,9,8,2018
8925,North Loop,Homicide,0,8,2018
8926,North Loop,Larceny,24,8,2018
8927,North Loop,Rape,1,8,2018
8928,North Loop,Robbery,2,8,2018
8929,Northeast Park,Aggravated Assault,1,8,2018
8930,Northeast Park,Arson,0,8,2018
8931,Northeast Park,Auto Theft,1,8,2018
8932,Northeast Park,Burglary,0,8,2018
8933,Northeast Park,Homicide,0,8,2018
8934,Northeast Park,Larceny,11,8,2018
8935,Northeast Park,Rape,0,8,2018
8936,Northeast Park,Robbery,0,8,2018
8937,Northrop,Aggravated Assault,0,8,2018
8938,Northrop,Arson,0,8,2018
8939,Northrop,Auto Theft,0,8,2018
8940,Northrop,Burglary,2,8,2018
8941,Northrop,Homicide,0,8,2018
8942,Northrop,Larceny,7,8,2018
8943,Northrop,Rape,0,8,2018
8944,Northrop,Robbery,0,8,2018
8945,Page,Aggravated Assault,0,8,2018
8946,Page,Arson,0,8,2018
8947,Page,Auto Theft,0,8,2018
8948,Page,Burglary,1,8,2018
8949,Page,Homicide,0,8,2018
8950,Page,Larceny,3,8,2018
8951,Page,Rape,1,8,2018
8952,Page,Robbery,0,8,2018
8953,Phillips West,Aggravated Assault,4,8,2018
8954,Phillips West,Arson,0,8,2018
8955,Phillips West,Auto Theft,1,8,2018
8956,Phillips West,Burglary,4,8,2018
8957,Phillips West,Homicide,0,8,2018
8958,Phillips West,Larceny,8,8,2018
8959,Phillips West,Rape,1,8,2018
8960,Phillips West,Robbery,6,8,2018
8961,Powderhorn Park,Aggravated Assault,3,8,2018
8962,Powderhorn Park,Arson,0,8,2018
8963,Powderhorn Park,Auto Theft,2,8,2018
8964,Powderhorn Park,Burglary,13,8,2018
8965,Powderhorn Park,Homicide,0,8,2018
8966,Powderhorn Park,Larceny,12,8,2018
8967,Powderhorn Park,Rape,1,8,2018
8968,Powderhorn Park,Robbery,2,8,2018
8969,Prospect Park - East River Road,Aggravated Assault,0,8,2018
8970,Prospect Park - East River Road,Arson,0,8,2018
8971,Prospect Park - East River Road,Auto Theft,0,8,2018
8972,Prospect Park - East River Road,Burglary,7,8,2018
8973,Prospect Park - East River Road,Homicide,0,8,2018
8974,Prospect Park - East River Road,Larceny,27,8,2018
8975,Prospect Park - East River Road,Rape,0,8,2018
8976,Prospect Park - East River Road,Robbery,1,8,2018
8977,Regina,Aggravated Assault,0,8,2018
8978,Regina,Arson,0,8,2018
8979,Regina,Auto Theft,0,8,2018
8980,Regina,Burglary,0,8,2018
8981,Regina,Homicide,0,8,2018
8982,Regina,Larceny,3,8,2018
8983,Regina,Rape,0,8,2018
8984,Regina,Robbery,1,8,2018
8985,Seward,Aggravated Assault,0,8,2018
8986,Seward,Arson,0,8,2018
8987,Seward,Auto Theft,7,8,2018
8988,Seward,Burglary,5,8,2018
8989,Seward,Homicide,0,8,2018
8990,Seward,Larceny,22,8,2018
8991,Seward,Rape,1,8,2018
8992,Seward,Robbery,2,8,2018
8993,Sheridan,Aggravated Assault,0,8,2018
8994,Sheridan,Arson,0,8,2018
8995,Sheridan,Auto Theft,1,8,2018
8996,Sheridan,Burglary,2,8,2018
8997,Sheridan,Homicide,0,8,2018
8998,Sheridan,Larceny,5,8,2018
8999,Sheridan,Rape,0,8,2018
9000,Sheridan,Robbery,0,8,2018
9001,Shingle Creek,Aggravated Assault,1,8,2018
9002,Shingle Creek,Arson,0,8,2018
9003,Shingle Creek,Auto Theft,5,8,2018
9004,Shingle Creek,Burglary,3,8,2018
9005,Shingle Creek,Homicide,0,8,2018
9006,Shingle Creek,Larceny,2,8,2018
9007,Shingle Creek,Rape,0,8,2018
9008,Shingle Creek,Robbery,0,8,2018
9009,St. Anthony East,Aggravated Assault,0,8,2018
9010,St. Anthony East,Arson,0,8,2018
9011,St. Anthony East,Auto Theft,0,8,2018
9012,St. Anthony East,Burglary,1,8,2018
9013,St. Anthony East,Homicide,0,8,2018
9014,St. Anthony East,Larceny,7,8,2018
9015,St. Anthony East,Rape,0,8,2018
9016,St. Anthony East,Robbery,1,8,2018
9017,St. Anthony West,Aggravated Assault,1,8,2018
9018,St. Anthony West,Arson,0,8,2018
9019,St. Anthony West,Auto Theft,1,8,2018
9020,St. Anthony West,Burglary,1,8,2018
9021,St. Anthony West,Homicide,0,8,2018
9022,St. Anthony West,Larceny,3,8,2018
9023,St. Anthony West,Rape,0,8,2018
9024,St. Anthony West,Robbery,0,8,2018
9025,Standish,Aggravated Assault,2,8,2018
9026,Standish,Arson,0,8,2018
9027,Standish,Auto Theft,1,8,2018
9028,Standish,Burglary,9,8,2018
9029,Standish,Homicide,0,8,2018
9030,Standish,Larceny,10,8,2018
9031,Standish,Rape,1,8,2018
9032,Standish,Robbery,0,8,2018
9033,Stevens Square - Loring Heights,Aggravated Assault,2,8,2018
9034,Stevens Square - Loring Heights,Arson,0,8,2018
9035,Stevens Square - Loring Heights,Auto Theft,2,8,2018
9036,Stevens Square - Loring Heights,Burglary,1,8,2018
9037,Stevens Square - Loring Heights,Homicide,0,8,2018
9038,Stevens Square - Loring Heights,Larceny,12,8,2018
9039,Stevens Square - Loring Heights,Rape,1,8,2018
9040,Stevens Square - Loring Heights,Robbery,1,8,2018
9041,Sumner - Glenwood,Aggravated Assault,2,8,2018
9042,Sumner - Glenwood,Arson,0,8,2018
9043,Sumner - Glenwood,Auto Theft,1,8,2018
9044,Sumner - Glenwood,Burglary,2,8,2018
9045,Sumner - Glenwood,Homicide,0,8,2018
9046,Sumner - Glenwood,Larceny,3,8,2018
9047,Sumner - Glenwood,Rape,0,8,2018
9048,Sumner - Glenwood,Robbery,0,8,2018
9049,Tangletown,Aggravated Assault,0,8,2018
9050,Tangletown,Arson,0,8,2018
9051,Tangletown,Auto Theft,0,8,2018
9052,Tangletown,Burglary,1,8,2018
9053,Tangletown,Homicide,0,8,2018
9054,Tangletown,Larceny,3,8,2018
9055,Tangletown,Rape,0,8,2018
9056,Tangletown,Robbery,0,8,2018
9057,University Of Minnesota,Aggravated Assault,1,8,2018
9058,University Of Minnesota,Arson,0,8,2018
9059,University Of Minnesota,Auto Theft,0,8,2018
9060,University Of Minnesota,Burglary,0,8,2018
9061,University Of Minnesota,Homicide,0,8,2018
9062,University Of Minnesota,Larceny,9,8,2018
9063,University Of Minnesota,Rape,0,8,2018
9064,University Of Minnesota,Robbery,0,8,2018
9065,Ventura Village,Aggravated Assault,7,8,2018
9066,Ventura Village,Arson,0,8,2018
9067,Ventura Village,Auto Theft,8,8,2018
9068,Ventura Village,Burglary,4,8,2018
9069,Ventura Village,Homicide,0,8,2018
9070,Ventura Village,Larceny,20,8,2018
9071,Ventura Village,Rape,1,8,2018
9072,Ventura Village,Robbery,2,8,2018
9073,Victory,Aggravated Assault,1,8,2018
9074,Victory,Arson,0,8,2018
9075,Victory,Auto Theft,5,8,2018
9076,Victory,Burglary,1,8,2018
9077,Victory,Homicide,0,8,2018
9078,Victory,Larceny,9,8,2018
9079,Victory,Rape,0,8,2018
9080,Victory,Robbery,1,8,2018
9081,Waite Park,Aggravated Assault,1,8,2018
9082,Waite Park,Arson,0,8,2018
9083,Waite Park,Auto Theft,2,8,2018
9084,Waite Park,Burglary,2,8,2018
9085,Waite Park,Homicide,0,8,2018
9086,Waite Park,Larceny,3,8,2018
9087,Waite Park,Rape,0,8,2018
9088,Waite Park,Robbery,0,8,2018
9089,Webber - Camden,Aggravated Assault,4,8,2018
9090,Webber - Camden,Arson,0,8,2018
9091,Webber - Camden,Auto Theft,2,8,2018
9092,Webber - Camden,Burglary,6,8,2018
9093,Webber - Camden,Homicide,0,8,2018
9094,Webber - Camden,Larceny,13,8,2018
9095,Webber - Camden,Rape,0,8,2018
9096,Webber - Camden,Robbery,3,8,2018
9097,Wenonah,Aggravated Assault,1,8,2018
9098,Wenonah,Arson,0,8,2018
9099,Wenonah,Auto Theft,1,8,2018
9100,Wenonah,Burglary,3,8,2018
9101,Wenonah,Homicide,0,8,2018
9102,Wenonah,Larceny,7,8,2018
9103,Wenonah,Rape,0,8,2018
9104,Wenonah,Robbery,0,8,2018
9105,West Calhoun,Aggravated Assault,0,8,2018
9106,West Calhoun,Arson,0,8,2018
9107,West Calhoun,Auto Theft,1,8,2018
9108,West Calhoun,Burglary,1,8,2018
9109,West Calhoun,Homicide,0,8,2018
9110,West Calhoun,Larceny,8,8,2018
9111,West Calhoun,Rape,0,8,2018
9112,West Calhoun,Robbery,0,8,2018
9113,Whittier,Aggravated Assault,6,8,2018
9114,Whittier,Arson,0,8,2018
9115,Whittier,Auto Theft,6,8,2018
9116,Whittier,Burglary,14,8,2018
9117,Whittier,Homicide,0,8,2018
9118,Whittier,Larceny,38,8,2018
9119,Whittier,Rape,0,8,2018
9120,Whittier,Robbery,9,8,2018
9121,Willard - Hay,Aggravated Assault,5,8,2018
9122,Willard - Hay,Arson,0,8,2018
9123,Willard - Hay,Auto Theft,5,8,2018
9124,Willard - Hay,Burglary,5,8,2018
9125,Willard - Hay,Homicide,0,8,2018
9126,Willard - Hay,Larceny,11,8,2018
9127,Willard - Hay,Rape,0,8,2018
9128,Willard - Hay,Robbery,1,8,2018
9129,Windom,Aggravated Assault,2,8,2018
9130,Windom,Arson,0,8,2018
9131,Windom,Auto Theft,0,8,2018
9132,Windom,Burglary,3,8,2018
9133,Windom,Homicide,0,8,2018
9134,Windom,Larceny,6,8,2018
9135,Windom,Rape,1,8,2018
9136,Windom,Robbery,1,8,2018
9137,Windom Park,Aggravated Assault,0,8,2018
9138,Windom Park,Arson,0,8,2018
9139,Windom Park,Auto Theft,0,8,2018
9140,Windom Park,Burglary,0,8,2018
9141,Windom Park,Homicide,0,8,2018
9142,Windom Park,Larceny,8,8,2018
9143,Windom Park,Rape,0,8,2018
9144,Windom Park,Robbery,0,8,2018
9145,Z_** Not Assigned **,Aggravated Assault,1,8,2018
9146,Z_** Not Assigned **,Arson,0,8,2018
9147,Z_** Not Assigned **,Auto Theft,1,8,2018
9148,Z_** Not Assigned **,Burglary,2,8,2018
9149,Z_** Not Assigned **,Homicide,0,8,2018
9150,Z_** Not Assigned **,Larceny,23,8,2018
9151,Z_** Not Assigned **,Rape,0,8,2018
9152,Z_** Not Assigned **,Robbery,1,8,2018
9153,Armatage,Aggravated Assault,0,9,2018
9154,Armatage,Arson,0,9,2018
9155,Armatage,Auto Theft,0,9,2018
9156,Armatage,Burglary,2,9,2018
9157,Armatage,Homicide,0,9,2018
9158,Armatage,Larceny,5,9,2018
9159,Armatage,Rape,0,9,2018
9160,Armatage,Robbery,0,9,2018
9161,Audubon Park,Aggravated Assault,0,9,2018
9162,Audubon Park,Arson,0,9,2018
9163,Audubon Park,Auto Theft,3,9,2018
9164,Audubon Park,Burglary,4,9,2018
9165,Audubon Park,Homicide,0,9,2018
9166,Audubon Park,Larceny,3,9,2018
9167,Audubon Park,Rape,1,9,2018
9168,Audubon Park,Robbery,0,9,2018
9169,Bancroft,Aggravated Assault,0,9,2018
9170,Bancroft,Arson,0,9,2018
9171,Bancroft,Auto Theft,1,9,2018
9172,Bancroft,Burglary,2,9,2018
9173,Bancroft,Homicide,0,9,2018
9174,Bancroft,Larceny,4,9,2018
9175,Bancroft,Rape,0,9,2018
9176,Bancroft,Robbery,0,9,2018
9177,Beltrami,Aggravated Assault,0,9,2018
9178,Beltrami,Arson,0,9,2018
9179,Beltrami,Auto Theft,0,9,2018
9180,Beltrami,Burglary,0,9,2018
9181,Beltrami,Homicide,0,9,2018
9182,Beltrami,Larceny,2,9,2018
9183,Beltrami,Rape,0,9,2018
9184,Beltrami,Robbery,0,9,2018
9185,Bottineau,Aggravated Assault,0,9,2018
9186,Bottineau,Arson,0,9,2018
9187,Bottineau,Auto Theft,1,9,2018
9188,Bottineau,Burglary,1,9,2018
9189,Bottineau,Homicide,0,9,2018
9190,Bottineau,Larceny,10,9,2018
9191,Bottineau,Rape,0,9,2018
9192,Bottineau,Robbery,0,9,2018
9193,Bryant,Aggravated Assault,0,9,2018
9194,Bryant,Arson,0,9,2018
9195,Bryant,Auto Theft,0,9,2018
9196,Bryant,Burglary,3,9,2018
9197,Bryant,Homicide,0,9,2018
9198,Bryant,Larceny,2,9,2018
9199,Bryant,Rape,0,9,2018
9200,Bryant,Robbery,1,9,2018
9201,Bryn - Mawr,Aggravated Assault,0,9,2018
9202,Bryn - Mawr,Arson,0,9,2018
9203,Bryn - Mawr,Auto Theft,2,9,2018
9204,Bryn - Mawr,Burglary,4,9,2018
9205,Bryn - Mawr,Homicide,0,9,2018
9206,Bryn - Mawr,Larceny,1,9,2018
9207,Bryn - Mawr,Rape,0,9,2018
9208,Bryn - Mawr,Robbery,0,9,2018
9209,Camden Industrial,Aggravated Assault,0,9,2018
9210,Camden Industrial,Arson,1,9,2018
9211,Camden Industrial,Auto Theft,0,9,2018
9212,Camden Industrial,Burglary,0,9,2018
9213,Camden Industrial,Homicide,0,9,2018
9214,Camden Industrial,Larceny,0,9,2018
9215,Camden Industrial,Rape,0,9,2018
9216,Camden Industrial,Robbery,0,9,2018
9217,Carag,Aggravated Assault,2,9,2018
9218,Carag,Arson,0,9,2018
9219,Carag,Auto Theft,2,9,2018
9220,Carag,Burglary,5,9,2018
9221,Carag,Homicide,0,9,2018
9222,Carag,Larceny,19,9,2018
9223,Carag,Rape,0,9,2018
9224,Carag,Robbery,1,9,2018
9225,Cedar - Isles - Dean,Aggravated Assault,0,9,2018
9226,Cedar - Isles - Dean,Arson,0,9,2018
9227,Cedar - Isles - Dean,Auto Theft,2,9,2018
9228,Cedar - Isles - Dean,Burglary,0,9,2018
9229,Cedar - Isles - Dean,Homicide,0,9,2018
9230,Cedar - Isles - Dean,Larceny,7,9,2018
9231,Cedar - Isles - Dean,Rape,0,9,2018
9232,Cedar - Isles - Dean,Robbery,0,9,2018
9233,Cedar Riverside,Aggravated Assault,1,9,2018
9234,Cedar Riverside,Arson,0,9,2018
9235,Cedar Riverside,Auto Theft,7,9,2018
